,Unnamed: 0,epc_ind,epc_label,total_co2,scenario_name,gas_consumption,oil_consumption,total_floor_area,heating_consumption,electricity_injected,total_investment_cost,electricity_consumption,domestic_hot_water_consumption,total_subsidies,total_oil_cost,pv_production,name,building_type,construction_year,scale_kadaster,heating_system,tco,dhw_system,emissions_2025,modified_emissions_2025,emissions_2026,modified_emissions_2026,emissions_2027,modified_emissions_2027,emissions_2028,modified_emissions_2028,emissions_2029,modified_emissions_2029,emissions_2030,modified_emissions_2030,emissions_2031,modified_emissions_2031,emissions_2032,modified_emissions_2032,emissions_2033,modified_emissions_2033,emissions_2034,modified_emissions_2034,emissions_2035,modified_emissions_2035,emissions_2036,modified_emissions_2036,emissions_2037,modified_emissions_2037,emissions_2038,modified_emissions_2038,emissions_2039,modified_emissions_2039,emissions_2040,modified_emissions_2040,total_emissions,modified_total_emissions,total_co2_modified,epc_ind_modified,solar_injection_emissions_2025,solar_injection_emissions_2026,solar_injection_emissions_2027,solar_injection_emissions_2028,solar_injection_emissions_2029,solar_injection_emissions_2030,solar_injection_emissions_2031,solar_injection_emissions_2032,solar_injection_emissions_2033,solar_injection_emissions_2034,solar_injection_emissions_2035,solar_injection_emissions_2036,solar_injection_emissions_2037,solar_injection_emissions_2038,solar_injection_emissions_2039,solar_injection_emissions_2040
326862,0,74,2,1331.4888,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",5048,3155,153,5048,4081,111800,1001,3155,"---
r1: 17250
r2: 12075
r3: 485
r4: 17250
r5: 12075
",315.1,5027,type_68,HALF_OPEN,1980.0,14835.0,Gasboiler,121641.43500000001,Gasboiler,1424.8178563059462,1999.0078567005673,1444.7899351818369,1992.516931065903,1463.841550077138,1986.32515622493,1482.0151229122132,1980.4187450535305,1499.3511204854813,1974.7845458422184,1515.8881445801778,1969.410013011442,1531.6630179183157,1964.2831791765473,1546.7108661532409,1959.3926285001965,1561.065196083352,1954.7274712729104,1574.7579702611417,1950.277319665129,1587.8196781636914,1946.0322645968001,1600.2794040830945,1941.9828536729942,1612.1648918879728,1938.1200701364087,1623.502606800299,1934.4353127899026,1634.3177943250741,1930.9203768443508,1644.6345364640815,1927.5674356491734,24747.619691683056,31350.202160203004,2029.3398000000002,140.6830065359477,574.1900003946212,547.7269958840661,522.483606147792,498.4036221413173,475.4334253567372,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895584,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896036,296.60258251927667,282.93289918509186
412677,0,31,2,825.0335999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + PV full roof with battery",6386,0,122,3230,3597,110200,893,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,4548,type_81,HALF_OPEN,2012.0,5348.0,Gasboiler,121544.85699999999,Gasboiler,906.9692390426229,1413.061233999607,924.5031680297684,1407.2706280138375,941.2290013664225,1401.7468968120504,957.1839821930599,1396.4777407920108,972.4036372054358,1391.4514272098913,986.9218557612992,1386.6567640551627,1000.7709653412747,1382.0830751295273,1013.9818035319363,1377.7201762744012,1026.5837866913585,1373.5583526940152,1038.6049754500414,1369.5883373236366,1050.0721371930592,1365.801290194748,1061.0108056625609,1362.1887787512326,1071.4453378133371,1358.7427590727402,1081.398968048055,1355.4555579634198,1090.8938599529224,1352.3198558661393,1099.951155648986,1349.3286705641478,16223.924678932144,22043.451544716565,1440.1206,104.70901639344262,506.0919949569842,482.7674599840691,460.5178954456279,439.29375859895083,419.0477900044556,399.73490829386355,381.31210978825254,363.7383727424649,346.97456600265673,330.9833618735952,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
159707,0,37,2,1065.564,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8390,0,194,5234,4831,105900,1171,3155,"---
r1: 17250
r2: 12075
r3: 426
r4: 17250
r5: 12075
",0.0,5745,type_34,GESLOTEN,1998.0,2243.0,Gasboiler,120697.64700000001,Gasboiler,1176.4680084674555,1856.1817776187459,1200.2010632355596,1848.5884969811912,1222.840319896859,1841.3451719674258,1244.4361889151628,1834.4356739837008,1265.03675746002,1827.8446177634744,1284.6878964816399,1821.5573271092894,1303.4333628509858,1815.5598022135234,1321.3148967924878,1809.838688485245,1338.372314826321,1804.3812468137644,1354.6435984272007,1799.1753252026633,1370.164978597114,1794.2093317111419,1384.9710165403005,1789.4722086424338,1399.0946806201237,1784.9534079218129,1412.5674197691867,1780.6428676093667,1425.4192335161597,1776.5309894952395,1437.6787387852398,1772.6086177274547,21141.33047518182,28957.32555124648,1891.6650000000002,99.25515463917526,679.7137691512903,648.3874337456316,618.5048520705668,589.999485068538,562.8078603034544,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.1117559790798,334.9298789422148
154502,0,27,2,942.8580000000002,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",7990,0,192,4835,5098,106000,1192,3155,"---
r1: 17250
r2: 12075
r3: 382
r4: 17250
r5: 12075
",0.0,5984,type_33,GESLOTEN,1998.0,1899.0,Gasboiler,120079.954,Gasboiler,1061.2162123152682,1778.4964431439325,1086.544439616966,1770.766989241315,1110.705351234189,1763.3937668532635,1133.7527458750342,1756.360358145663,1155.737942797497,1749.6511019419827,1176.709896081226,1743.2510588507885,1196.7153036327734,1737.145978000444,1215.798711167065,1731.3222653069276,1234.0026113966148,1725.7669532041054,1251.367538649357,1720.4676717690647,1267.9321591257726,1715.4126211782077,1283.733356996288,1710.5905454327765,1298.8063165306567,1705.990707295304,1313.1846004421977,1701.602864381183,1326.9002246213443,1697.4172463521143,1339.9837294249037,1693.4245331606542,19453.091139907156,27701.061104257726,1814.6160000000002,93.38020833333333,717.2802308286643,684.2225496243491,652.6884156190745,622.6076122706288,593.9131591444857,566.5411627695626,540.4306743676707,515.5235541398627,491.7643418074906,469.10013311970783,447.4804620524351,426.8571884364885,407.18439076464733,388.4182639389853,370.51702173077,353.4408037357505
442836,0,54,2,1136.3472000000002,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery",8222,0,163,5066,4081,105600,1033,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,5027,type_86,HALF_OPEN,2012.0,5673.0,Gasboiler,120040.11300000001,Gasboiler,1228.7066037728976,1802.8966041675187,1248.471180530597,1796.198176414663,1267.3248565698432,1789.8084627176352,1285.3096130637748,1783.7132352050921,1302.4654963765415,1777.8989217332785,1318.8307072338903,1772.3525756651545,1334.4416857840995,1767.061847042331,1349.3331927386619,1762.0149550856174,1363.5383867733954,1757.2006619629537,1377.0888983623247,1752.608247766312,1390.0149002087442,1748.227486641853,1402.3451744302831,1744.0486240201828,1414.1071766475784,1740.0623548960143,1425.3270971192574,1736.2598031088608,1436.0299190593591,1732.6325015786358,1446.2394742670522,1729.172373452144,21589.5743629383,28192.156831458244,1834.1982000000003,116.5920245398773,574.1900003946212,547.7269958840661,522.483606147792,498.4036221413173,475.43342535673696,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895584,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896034,296.60258251927667,282.93289918509186
259199,0,43,2,780.4799999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",5595,0,108,2440,2961,108900,929,3155,"---
r1: 23250
r2: 16275
r3: 690
r4: 23250
r5: 16275
",0.0,3830,type_54,HALF_OPEN,1958.0,18625.0,Gasboiler,119841.888,Gasboiler,842.0529358485983,1258.6607748999272,855.2293203537315,1252.6367290311928,867.7984377132287,1246.8903166163436,879.7882753758497,1241.4087422125174,891.2255309176942,1236.1798000873337,902.1356714892603,1231.1918470405892,912.542990522733,1226.433776478534,922.4706618257746,1221.8949936829997,931.9407911822635,1217.5653922203137,940.974465574883,1213.4353314374673,949.5918001391626,1209.4956149954319,957.8119829535221,1205.73747039182,965.6533177650523,1202.1525294272965,973.1332647461713,1198.7328095722473,980.2684793729061,1195.4706961922097,987.0748495113681,1192.3589255924896,14759.6927752922,19550.24574987871,1286.811,111.54166666666667,416.60783905132894,397.40740867746126,379.0918789031149,361.6204668366677,344.9542691696395,329.0561755513289,313.8907859558009,299.42433185722507,285.6246010380502,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622442,225.599544826076,215.20221681930366,205.2840760811215
242313,0,91,2,1121.4557999999997,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",7808,0,139,4652,3597,104700,950,3155,"---
r1: 17250
r2: 12075
r3: 308
r4: 17250
r5: 12075
",0.0,4548,type_50,HALF_OPEN,1945.0,14875.0,Gasboiler,118488.078,Gasboiler,1201.6642454681296,1707.756240425114,1218.8285613072474,1701.5960212913164,1235.2018160565535,1695.7197115021813,1250.8204677755289,1690.1142263744796,1265.719294261386,1684.7670842658417,1279.9314704882242,1679.6663787820878,1293.4886424772017,1674.8007522654543,1306.4209977622172,1670.159370504682,1318.7573326079976,1665.7318986106543,1330.525116130273,1661.5084780038685,1341.750551460809,1657.4797044624977,1352.4586340934907,1653.6366071821624,1362.6732075413843,1649.9706288007874,1372.4170164286986,1646.4736063440635,1381.7117571358672,1643.137753049084,1390.5781261105271,1639.955641025689,20902.947237105538,26722.474102889963,1736.5427999999997,155.69424460431657,506.0919949569843,482.7674599840691,460.5178954456278,439.2937585989507,419.0477900044557,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735954,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
239668,0,86,2,1138.3596000000002,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",7891,0,139,4735,3597,104500,951,3155,"---
r1: 17250
r2: 12075
r3: 298
r4: 17250
r5: 12075
",0.0,4548,type_49,HALF_OPEN,1945.0,16548.0,Gasboiler,118417.49799999999,Gasboiler,1218.5377438264723,1724.6297387834563,1235.6955752243964,1718.4630352084655,1252.0626443844508,1712.5805398300786,1267.6753955927652,1706.9691541917161,1282.5685935079819,1701.6163835124376,1296.775400571153,1696.5103088650167,1310.3274508480076,1691.6395606362603,1323.2549204680117,1686.9932932104766,1335.5865948170617,1682.5611608197185,1347.3499326334354,1678.3332945070308,1358.571127149717,1674.3002801514058,1369.2751644168404,1670.4531375055121,1379.4858789401223,1666.7833001995255,1389.2260067511663,1663.2825966665312,1398.5172360338138,1659.9432319470307,1407.3802554168703,1656.7577703320321,21172.28992058226,26991.816786366686,1753.4466000000002,150.69424460431657,506.0919949569841,482.7674599840691,460.5178954456278,439.29375859895094,419.0477900044557,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735954,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
19510,0,54,2,1142.2584000000002,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",8404,0,180,5248,4333,103400,1105,3155,"---
r1: 17250
r2: 12075
r3: 362
r4: 17250
r5: 12075
",0.0,5266,type_6,GESLOTEN,1945.0,39233.0,Gasboiler,118292.69900000001,Gasboiler,1240.0720992712968,1849.718085968159,1261.0038754438212,1842.5527784493734,1280.9709575483773,1835.7177023262216,1300.0178059612417,1829.1976380461053,1318.1868319893292,1822.9780674881633,1335.518492306758,1817.0451416360077,1352.051379039066,1811.3856497403444,1367.8223056956695,1805.9869899028145,1382.8663891419026,1800.8371410155505,1397.2171277931704,1795.9246359939734,1410.9064762053235,1791.238536243221,1423.964916227347,1786.7684073013572,1436.4215248747976,1782.5042956051266,1448.304039075119,1778.436706326516,1459.6389174290064,1774.556582230777,1470.4513991253427,1770.8552835088278,21885.41453712757,28895.70364178254,1883.2014000000004,114.18055555555556,609.6459866968621,581.5489030055521,554.7467447778442,529.1798320848636,504.7912354988341,481.5266493292497,459.33427070127846,438.164684207145,417.97075187364794,398.707508200803,380.33206003789746,362.80349107401025,346.082770730329,330.13266725139715,314.91766480177057,300.4038843834851
237042,0,68,2,1085.67,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8030,0,141,4874,4081,104300,963,3155,"---
r1: 17250
r2: 12075
r3: 281
r4: 17250
r5: 12075
",0.0,5027,type_48,HALF_OPEN,1945.0,15912.0,Gasboiler,118057.151,Gasboiler,1180.1505186889417,1754.3405190835629,1200.3690063301842,1748.0960022142503,1219.655673617051,1742.1392797648427,1238.0534658572342,1736.4570879985515,1255.6033491148478,1731.0367744715847,1272.3444014288943,1725.8662698601586,1288.3138998276977,1720.9340610859292,1303.5474033330538,1716.2291656800094,1318.078832138926,1711.7411073284843,1331.9405431409868,1707.459892544974,1345.1634019851915,1703.3759884183003,1357.776851795808,1699.4803013857077,1369.8089787359413,1695.7641569843772,1381.2865745465365,1692.21928053614,1392.2351962031107,1688.8377787223874,1402.679222823054,1685.612122008146,20857.00731956746,27459.58978808741,1783.5210000000002,140.3581560283688,574.1900003946212,547.7269958840661,522.4836061477918,498.4036221413173,475.43342535673696,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895584,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896036,296.60258251927667,282.93289918509186
225734,0,41,2,760.5594,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",5514,0,101,2359,2961,103300,908,3155,"---
r1: 22561
r2: 15792
r3: 588
r4: 22561
r5: 15792
",0.0,3830,type_45,HALF_OPEN,1945.0,12199.0,Gasboiler,114002.11,Gasboiler,822.7686703234115,1239.3765093747404,836.0812280936075,1233.4886367710687,848.7802428273911,1227.872121730506,860.8939912138876,1222.5144580505553,872.449446739186,1217.4037159088255,883.4723397477616,1212.5285152990905,893.9872147358125,1207.8780006916134,904.0174850040921,1203.4418168613172,913.5854847919226,1199.2100858299727,922.7125190084816,1195.173384871066,931.4189106720969,1191.3227255283662,939.7240461631795,1187.6495336014773,947.646418391561,1184.1456300538052,955.2036679743553,1180.8032128004313,962.4126225160317,1177.6148393353353,969.2893340781687,1174.5734101592902,14464.443622280947,19254.996596867462,1266.8904,114.29207920792079,416.60783905132894,397.40740867746126,379.0918789031149,361.6204668366677,344.9542691696395,329.0561755513289,313.8907859558009,299.42433185722507,285.6246010380502,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622442,225.599544826076,215.20221681930366,205.2840760811215
233783,0,48,2,708.9677999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery",5063,0,99,1908,2743,102100,920,3155,"---
r1: 22938
r2: 16057
r3: 588
r4: 22938
r5: 16057
",0.0,3591,type_47,HALF_OPEN,1945.0,17431.0,Gasboiler,112393.873,Gasboiler,764.2076927421233,1150.1432896748472,776.028829037821,1144.1776037768539,787.3051582437088,1138.4868616652705,798.0617891782352,1133.0583918573907,808.3226734561792,1127.880106867973,818.1106588213195,1122.9404762942324,827.4475400211331,1118.2285011412823,836.3541073368046,1113.73368933085,844.8501928766073,1109.4460323387389,852.9547147357341,1105.3559829090095,860.6857191209122,1101.454433795261,868.0604205335978,1097.732697481673,875.0952401012256,1094.1824868386575,881.8058421418655,1090.7958966700405,888.2071690437047,1087.565386110692,894.3134745370196,1084.483761835404,13381.81122192799,17819.665598588177,1178.0208,117.26767676767676,385.9355969327239,368.1487747390329,351.1817034215617,334.99660267915544,319.5574334117937,304.82981747291296,290.7809611201492,277.37958199404534,264.5958394621316,252.4012681732754,240.76871467434876,229.67227694807525,219.08724673743188,208.99005452817505,199.35821706698744,190.17028729838444
205396,0,20,2,853.5078000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery + Solar Thermal Collector",7568,0,185,4412,5098,99000,1167,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,5984,type_42,GESLOTEN,2012.0,2331.0,Gasboiler,112309.077,Gasboiler,972.6235533567126,1689.903784185377,998.1138916882472,1682.3364413125964,1022.4294430367631,1675.1178586558376,1045.6243504441268,1668.2319627147556,1067.7502616326065,1661.6634207770921,1088.856444008013,1655.3976067775757,1108.98989436263,1649.4205687303006,1128.195443522205,1643.7189976620675,1146.5158561700187,1638.2801979775093,1163.9919260703077,1633.0920591900156,1180.6625669030755,1628.1430289555105,1196.564898912547,1623.4220873490353,1211.734331562215,1618.9187223268623,1226.2046423805118,1614.6229063194971,1240.008052172684,1610.525073903454,1253.175296766333,1606.6161005020836,18051.440852989,26299.410817339573,1725.2658000000001,88.89189189189189,717.2802308286643,684.2225496243492,652.6884156190745,622.6076122706288,593.9131591444857,566.5411627695626,540.4306743676707,515.5235541398624,491.7643418074906,469.10013311970783,447.4804620524351,426.8571884364883,407.18439076464733,388.4182639389853,370.51702173077,353.4408037357505
75602,0,33,2,751.7196,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery",5471,0,101,2315,2961,101600,907,3155,"---
r1: 23250
r2: 16275
r3: 695
r4: 23250
r5: 16275
",0.0,3830,type_18,GESLOTEN,1980.0,8924.0,Gasboiler,112232.33,Gasboiler,813.9591719650693,1230.5670110163983,827.278214176459,1224.6856228539202,839.9834144994942,1219.075293402609,852.1030633966514,1213.723530233319,863.6641474925905,1208.61841666223,874.692409664833,1203.748585216162,885.2124063650068,1199.1031923208077,895.2475622982979,1194.671894155523,904.820222582859,1190.4448236209091,913.9517025053199,1186.4125683679042,922.6623349831891,1182.5661498394584,930.9715158398301,1178.8970032781278,938.8977469928235,1175.3969586550677,946.4586776518879,1172.058222477964,953.6711436180851,1168.8733604373888,960.5512047718258,1165.8352808529473,14324.124938804222,19114.677913390737,1258.0506,106.29207920792079,416.60783905132894,397.40740867746126,379.0918789031149,361.6204668366677,344.9542691696395,329.0561755513289,313.8907859558009,299.42433185722507,285.6246010380502,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622442,225.599544826076,215.20221681930366,205.2840760811215
208952,0,32,2,1002.7313999999998,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery",7689,0,188,4533,4333,97200,1132,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,5266,type_43,GESLOTEN,2012.0,2726.0,Gasboiler,111179.643,Gasboiler,1099.7269549465368,1709.372941643399,1120.4836512068377,1702.0325542123899,1140.2837224015973,1695.0304671794415,1159.1712570266218,1688.3510891114852,1177.188311647411,1681.979547146245,1194.3750045458278,1675.9016538750775,1210.7696050508212,1670.1038757520994,1226.4086187521184,1664.5733029592634,1241.3268687866266,1659.2976206602746,1255.5575733785436,1654.2650815793465,1269.1324198058364,1649.4644798437341,1282.0816349577874,1644.8851260317977,1294.4340526407148,1640.5168233710438,1306.2171777817396,1636.3498450331367,1317.4572476735593,1632.37491247533,1328.179290396599,1628.5831747800842,19622.793390999173,26633.082495654144,1743.6743999999999,89.61968085106383,609.6459866968621,581.5489030055521,554.7467447778442,529.1798320848634,504.7912354988341,481.5266493292497,459.33427070127823,438.164684207145,417.97075187364794,398.707508200803,380.3320600378977,362.80349107401025,346.082770730329,330.13266725139715,314.91766480177057,300.4038843834851
459463,0,79,2,1192.8690000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",4480,3155,110,4480,4081,101300,860,3155,"---
r1: 17127
r2: 11989
r3: 232
r4: 17127
r5: 11989
",315.1,5027,type_90,OPEN,1945.0,8949.0,Gasboiler,109495.5,Gasboiler,1290.4705877796926,1864.6605881743137,1311.3569728638624,1859.0839687479286,1331.2807558436566,1853.7643619914484,1350.286300681896,1848.6899228232132,1368.4159267154987,1843.8493520722357,1385.7100028872576,1839.2318713185218,1402.2070376347062,1834.8271988929378,1417.9437646362303,1830.6255269831859,1432.9552246053495,1826.617499794908,1447.2748433153042,1822.7941927192915,1460.9345060276787,1819.1470924607875,1473.9646284907947,1815.6680780806944,1486.3942246659612,1812.3494029143972,1498.2509713323907,1809.1836773219943,1509.5612697146312,1806.1638522339078,1520.3503042697423,1803.2832034548342,22687.357321464657,29289.9397899846,1890.7200000000003,171.75,574.1900003946212,547.7269958840661,522.4836061477918,498.4036221413173,475.43342535673696,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895586,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896036,296.60258251927667,282.93289918509186
97138,0,60,2,1093.3452,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",7437,0,149,4281,3409,95500,1035,3155,"---
r1: 17250
r2: 12075
r3: 438
r4: 17250
r5: 12075
",0.0,4309,type_22,GESLOTEN,1980.0,8817.0,Gasboiler,109385.81199999999,Gasboiler,1165.2812972955571,1644.922000884203,1180.6753606888574,1638.2106042489606,1195.3599495724434,1631.8085193734291,1209.367761881037,1625.7014908395645,1222.7299885819912,1619.8759202264696,1235.4763831277085,1614.3188358310115,1247.6353277071694,1609.0178637839424,1259.233896444089,1603.9612004972062,1270.2979156824279,1599.1375863810813,1280.8520214934904,1594.5362807726358,1290.9197145326634,1590.1470380196686,1300.5234123679434,1585.960084666882,1309.6844993967686,1581.9660976934895,1318.4233744623084,1578.1561837537954,1326.7594962752357,1574.5218593745285,1334.71142674212,1571.0550320648297,20147.931826251814,25663.2965984117,1676.2842,117.19798657718121,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.382536076773,344.7273040531172,328.83967069865344,313.6842592791454,299.22732348700515,285.4366722989387,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
101283,0,70,2,1160.433,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",7355,0,152,4199,2961,93700,1076,3155,"---
r1: 17250
r2: 12075
r3: 485
r4: 17250
r5: 12075
",0.0,3830,type_23,GESLOTEN,1980.0,9414.0,Gasboiler,108099.09700000001,Gasboiler,1217.5515945249053,1634.1594335762343,1229.7747661745984,1627.1821748520597,1241.4346019140926,1620.5264808172076,1252.5570645095852,1614.1775313462529,1263.1669201672507,1608.1211893368902,1273.2877936797518,1602.3439692310808,1282.9422210311773,1596.833006986978,1292.1516995775517,1591.5760314347767,1300.936735914649,1586.561336952699,1309.3168915396923,1581.7777574022766,1317.310826408623,1577.2146412648922,1324.93634048592,1572.8618279242178,1332.2104133794899,1568.7096250417342,1339.1492421488845,1564.7487869749605,1345.7682773710276,1560.9704941903312,1352.0822575437642,1557.3663336248858,20674.577646370963,25465.13062095748,1666.7640000000001,118.70065789473685,416.60783905132894,397.40740867746126,379.091878903115,361.6204668366677,344.9542691696395,329.05617555132903,313.89078595580077,299.42433185722507,285.62460103805006,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.2840760811216
462184,0,100,3,1203.7608,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",4143,3155,105,4143,3597,99800,837,3155,"---
r1: 17221
r2: 12055
r3: 236
r4: 17221
r5: 12055
",315.1,4548,type_91,OPEN,1945.0,13673.0,Gasboiler,107798.292,Gasboiler,1287.3933309754584,1793.4853259324425,1305.2903886694382,1788.0578486535073,1322.3626150041887,1782.8805104498165,1338.6480244278277,1777.9417830267785,1354.1828793960808,1773.2306694005363,1369.0017711173023,1768.7366794111658,1383.1376965761528,1764.4498063644055,1396.6221320074496,1760.3605047499145,1409.485102983783,1756.4596689864397,1421.7552512729712,1752.7386131465664,1433.459898614217,1749.1890516159058,1444.6251075549808,1745.8030806436525,1455.2757394840276,1742.5731607434307,1465.4355099898785,1739.4920999052433,1475.1270416679235,1736.5530375811404,1484.3719144937875,1733.7494294089493,22346.17440423547,28165.701270019897,1818.8478,185.64285714285714,506.0919949569841,482.7674599840691,460.5178954456278,439.2937585989507,419.04779000445546,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735952,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
143915,0,49,2,1073.2284,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",7534,0,151,4379,3597,90900,991,3155,"---
r1: 17250
r2: 12075
r3: 353
r4: 17250
r5: 12075
",0.0,4548,type_31,GESLOTEN,1998.0,2239.0,Gasboiler,104511.891,Gasboiler,1152.194478160161,1658.286473117145,1169.0929319103464,1651.8603918944154,1185.212577500332,1645.7304729459597,1200.5893082822167,1639.8830668811677,1215.2573633718066,1634.3051533762623,1229.2494038882935,1628.984312182157,1242.5965856802372,1623.90869546849,1255.3286286997877,1619.0670014422526,1267.4738831796153,1614.448449182272,1279.0593927599139,1610.0427546335093,1290.1109547060325,1605.8401077077212,1300.6531773508261,1601.8311504394978,1310.709534889629,1598.006956149032,1320.3024196498636,1594.3590095652285,1329.4531919516699,1590.8791878648867,1338.1822276705834,1587.5597425857452,20085.466059651317,25904.99292543574,1688.3154,108.55298013245033,506.0919949569841,482.7674599840691,460.5178954456278,439.29375859895094,419.0477900044557,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735954,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
267755,0,97,2,1059.237,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",6965,0,112,3810,2961,91200,944,3155,"---
r1: 17250
r2: 12075
r3: 322
r4: 17250
r5: 12075
",0.0,3830,type_56,HALF_OPEN,1958.0,22740.0,Gasboiler,104269.56300000001,Gasboiler,1120.3554112237316,1536.9632502750605,1133.4345291109628,1530.841937788424,1145.9108626316843,1525.0027415347993,1157.8121926343943,1519.432659471062,1169.1650196166286,1514.119288786268,1179.994622733188,1509.050798284517,1190.325116084819,1504.21590204062,1200.1795024126907,1499.6038342699158,1209.579724318221,1495.2043253562713,1218.5467131223124,1491.0075789848968,1227.100435472781,1487.0042503290504,1235.259937803767,1483.1854252420646,1243.0433887461172,1479.5426004083615,1250.468119583183,1476.067664409259,1257.5506628421022,1472.7528796614058,1264.3067891065107,1469.590865187632,19203.033027443093,23993.586002029606,1565.5680000000002,163.09375,416.60783905132894,397.40740867746126,379.091878903115,361.6204668366677,344.9542691696395,329.05617555132903,313.890785955801,299.42433185722507,285.6246010380503,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.28407608112138
